X,Y,OBJECTID,Stop,Place,Loca_latitude,Loca_longitude,Description,Street_dir_,Shelt_,Shelter_resp_,Bench,Trash_can,Route_Number,Route_Name
-83.0443580650016,42.4189650550029,2946,2527,,42.418965054684,-83.0443580650151,McNichols & Syracuse,EB,0,,0,0,32,McNichols
-83.1637968530016,42.4169320550029,2947,2528,,42.4169320546726,-83.1637968525632,McNichols & Griggs,WB,0,,0,0,32,McNichols
-83.1459279310016,42.4170639380029,2948,2841,,42.4170639376875,-83.1459279308679,McNichols & San Juan,EB,0,,0,1,32,McNichols
-83.1416271670016,42.4170780250029,2949,2844,,42.4170780245524,-83.1416271667152,McNichols & Stoepel,EB,0,,0,0,32,McNichols
-83.2087071020016,42.4156850580029,2950,3010,,42.4156850578095,-83.2087071018617,McNichols & Asbury Park,EB,0,,0,1,32,McNichols
-83.1711669980016,42.4165460430028,2951,3012,,42.4165460425461,-83.1711669981523,McNichols & Lodge Service Dr,EB,0,,0,0,32,McNichols
-83.1728761380016,42.4167470640029,2952,3013,,42.41674706369,-83.1728761383159,McNichols & James Couzens,WB,0,,0,0,32,McNichols
-83.1697600500016,42.4165789820028,2953,3017,McnMyr,42.4165789819571,-83.1697600496144,McNichols & Meyers,EB,0,,0,0,32,McNichols
-83.1708681520016,42.4167561360029,2954,3018,McnMyr,42.4167561360825,-83.1708681517539,McNichols & Meyers,WB,0,,0,1,32,McNichols
-83.1677121570016,42.4166218830029,2955,3019,,42.4166218829111,-83.1677121568987,McNichols & Monte Vista,EB,0,,0,0,32,McNichols
-83.1672729060016,42.4168329550029,2956,3020,,42.4168329553596,-83.1672729063992,McNichols & Pinehurst,WB,0,,0,0,32,McNichols
-83.2275469930016,42.4152980960029,2957,3191,,42.4152980959544,-83.2275469934615,McNichols & Sunderland,EB,0,,0,0,32,McNichols
-83.2272099770016,42.4154999940029,2958,3192,,42.4154999943429,-83.2272099773034,McNichols & Stahelin,WB,0,,0,0,32,McNichols
-83.2240680420016,42.4153649780029,2959,3193,,42.4153649781602,-83.2240680419404,McNichols & Greenview,EB,0,,0,0,32,McNichols
-83.2231481120016,42.4155840540029,2960,3194,,42.4155840535762,-83.2231481123676,McNichols & Glastonbury,WB,0,,0,0,32,McNichols
-83.2210198350016,42.4154308840029,2961,3195,,42.4154308838623,-83.2210198346032,McNichols & Rosemont,EB,0,,0,0,32,McNichols
-83.0846308980016,42.4181570390028,2962,3199,,42.4181570388038,-83.0846308975724,McNichols & Orleans,EB,0,,0,0,32,McNichols
-83.2170498460016,42.4156940350029,2963,3200,,42.4156940349572,-83.2170498455846,McNichols & Archdale,WB,0,,0,0,32,McNichols
